,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
154,2019-08-13,45.19546777687809,41.725961142585085,50.601038638703656,45.19546777687809,45.19546777687809,0.9150316069439298,0.9150316069439298,0.9150316069439298,0.9150316069439298,0.9150316069439298,0.9150316069439298,0.0,0.0,0.0,46.11049938382202
155,2019-08-14,45.22672010538166,41.765952464172074,50.56222984876583,45.22672010538166,45.22672010538166,0.8360674844856205,0.8360674844856205,0.8360674844856205,0.8360674844856205,0.8360674844856205,0.8360674844856205,0.0,0.0,0.0,46.06278758986728
156,2019-08-15,45.25797243388523,41.91434684031679,50.333715874819724,45.25797243388523,45.25797243388523,1.011388646778213,1.011388646778213,1.011388646778213,1.011388646778213,1.011388646778213,1.011388646778213,0.0,0.0,0.0,46.269361080663444
157,2019-08-16,45.2892247623888,41.317248593668616,50.13834687964641,45.2892247623888,45.2892247623888,0.5941167209536516,0.5941167209536516,0.5941167209536516,0.5941167209536516,0.5941167209536516,0.5941167209536516,0.0,0.0,0.0,45.88334148334245
158,2019-08-19,45.3829817478995,41.930354960477736,50.37143499881779,45.3829817478995,45.3829817478995,1.0332679119686772,1.0332679119686772,1.0332679119686772,1.0332679119686772,1.0332679119686772,1.0332679119686772,0.0,0.0,0.0,46.41624965986818
159,2019-08-20,45.41423407640307,41.9806696288339,50.36686660914932,45.41423407640307,45.41423407640307,0.9150316069452408,0.9150316069452408,0.9150316069452408,0.9150316069452408,0.9150316069452408,0.9150316069452408,0.0,0.0,0.0,46.32926568334831
160,2019-08-21,45.44548640490664,42.14860276892323,50.30932176371882,45.44548640490664,45.44548640490664,0.8360674844846784,0.8360674844846784,0.8360674844846784,0.8360674844846784,0.8360674844846784,0.8360674844846784,0.0,0.0,0.0,46.28155388939132
161,2019-08-22,45.476738776194836,42.14887394368396,50.820606333141434,45.476738776194836,45.476738776194836,1.011388646779102,1.011388646779102,1.011388646779102,1.011388646779102,1.011388646779102,1.011388646779102,0.0,0.0,0.0,46.48812742297394
162,2019-08-23,45.50799114748303,42.02184473906736,50.42391329646724,45.50799114748303,45.50799114748303,0.5941167209491205,0.5941167209491205,0.5941167209491205,0.5941167209491205,0.5941167209491205,0.5941167209491205,0.0,0.0,0.0,46.10210786843216
163,2019-08-26,45.60174826134762,42.49877243581886,50.76776966463729,45.60174826134762,45.60174826134762,1.033267911970543,1.033267911970543,1.033267911970543,1.033267911970543,1.033267911970543,1.033267911970543,0.0,0.0,0.0,46.635016173318164
164,2019-08-27,45.63300063263581,42.52771310433934,50.93959394641594,45.63300063263581,45.63300063263581,0.9150316069448127,0.9150316069448127,0.9150316069448127,0.9150316069448127,0.9150316069448127,0.9150316069448127,0.0,0.0,0.0,46.54803223958063
